Provider #,Campus #,Program #,TWIST Provider ID,TWIST Program ID,Program Status,Provider Name,Description Of Provider,Provider URL,Institution Type,Campus Name,Campus Address1,Campus Address2,Campus City,Campus State,Campus Zip Code,Campus County,"Information:
Public Transit?","Information:
Onsite Childcare?","Information:
Flexible Hours?",Program Name,Program Description,Pell Eligible,Academic PreRequisites,Program URL,Program Outcome,Associated Credential Name,"Length:
Contact Hours","Length:
Weeks",Program Format,Occupation Code 1,Occupation Code 2,Occupation Code 3," Required Cost:
Tuition & Fees ","Required Cost Description:
Tuition & Fees"," Required Cost:
Books Supplies ","Required Cost Description:
Books Supplies"," Optional Cost:
Other ","Optional Cost Description:
Other"," (Out Of District)
Cost: 
Tuition & Fees ","(Out Of District)
Cost Description:
 Tuition & Fees",Number Of Apprentices,Program Start Date,Program Last Update Date
1006,1802,11128,72408,106291,Approved,Texas School of Continuing Education and Recruitment,TSCER is a for profit high demand education career school. Approved by TWC with branches across Texas. 5 students per class we have our own unique style of continuing education.,https://tscer.org/,Private for-profit,Houston Campus,13017 Jess Pirtle Blvd,Suite 125,Sugar land,TX,77478,FORT BEND,,,,BUSINESS ANALYST FOR IT PROFESSIONALS,Computer Systems Analysis/Analyst,No,High School Diploma or Equivalent,https://tscer.org/business-analyst-certification/,Community college certificate of completion,Certificate of Business Analyst by IIBA,52,1,Distance Education,15114100,15112100,, 7500 ,, 500 ,,,,,,,"September 4, 2019 1:14 PM","October 22, 2021 4:21 PM"
1006,1802,11129,72408,106292,Approved,Texas School of Continuing Education and Recruitment,TSCER is a for profit high demand education career school. Approved by TWC with branches across Texas. 5 students per class we have our own unique style of continuing education.,https://tscer.org/,Private for-profit,Houston Campus,13017 Jess Pirtle Blvd,Suite 125,Sugar land,TX,77478,FORT BEND,,,,CERTIFICATE OF CLOUD SECURITY PROFESSIONAL,Computer Systems Networking and Telecommunications,No,High School Diploma or Equivalent,https://tscer.org/cloud-security-professional-certification/,Community college certificate of completion,Comptia Security+,64,1,Distance Education,15114200,15112100,, 7500 ,, 500 ,,,,,,,"September 4, 2019 1:14 PM","October 22, 2021 4:21 PM"
1006,1802,11130,72408,106293,Approved,Texas School of Continuing Education and Recruitment,TSCER is a for profit high demand education career school. Approved by TWC with branches across Texas. 5 students per class we have our own unique style of continuing education.,https://tscer.org/,Private for-profit,Houston Campus,13017 Jess Pirtle Blvd,Suite 125,Sugar land,TX,77478,FORT BEND,,,,CERTIFICATE OF NETWORK ADMINISTRATOR,Computer Systems Networking and Telecommunications,No,High School Diploma or Equivalent,https://tscer.org/ccna-certified-network-administrator/,Community college certificate of completion,Comptia A+,64,1,Distance Education,15114200,15112100,, 7500 ,, 500 ,,,,,,,"September 4, 2019 1:14 PM","October 22, 2021 4:21 PM"
1006,1802,31339,72408,107823,Approved,Texas School of Continuing Education and Recruitment,TSCER is a for profit high demand education career school. Approved by TWC with branches across Texas. 5 students per class we have our own unique style of continuing education.,https://tscer.org/,Private for-profit,Houston Campus,13017 Jess Pirtle Blvd,Suite 125,Sugar land,TX,77478,FORT BEND,,,,Classroom - Amazon AWS,Computer and Information Sciences General,No,High School Diploma or Equivalent,https://tscer.org/upcoming-courses/amazon-aws-certification/,No credential - employment only,Amazon AWS,24,0,In-person,15114200,15112100,, 7500 ,,,,,,,,,"July 14, 2020 11:36 AM","October 22, 2021 4:21 PM"
1006,1802,31340,72408,107824,Approved,Texas School of Continuing Education and Recruitment,TSCER is a for profit high demand education career school. Approved by TWC with branches across Texas. 5 students per class we have our own unique style of continuing education.,https://tscer.org/,Private for-profit,Houston Campus,13017 Jess Pirtle Blvd,Suite 125,Sugar land,TX,77478,FORT BEND,,,,Classroom - Big Data Analyst,Computer and Information Sciences General,No,High School Diploma or Equivalent,https://tscer.org/hadoop-certification-training-big-data-analytics-course/,No credential - employment only,Cloudera Certified Associate,24,0,In-person,15114100,15113200,, 7500 ,,,,,,,,,"July 14, 2020 11:36 AM","October 22, 2021 4:21 PM"
1006,1802,31336,72408,107820,Approved,Texas School of Continuing Education and Recruitment,TSCER is a for profit high demand education career school. Approved by TWC with branches across Texas. 5 students per class we have our own unique style of continuing education.,https://tscer.org/,Private for-profit,Houston Campus,13017 Jess Pirtle Blvd,Suite 125,Sugar land,TX,77478,FORT BEND,,,,Classroom - Microsoft Dynamics,Computer and Information Sciences General,No,High School Diploma or Equivalent,https://tscer.org/upcoming-courses/microsoft-dynamics-certification/,No credential - employment only,MCSA: Microsoft Dynamics 365 Certification,24,0,In-person,15114100,15113200,, 7500 ,, 500 ,,,,,,,"July 14, 2020 11:36 AM","October 22, 2021 4:21 PM"
1006,1802,31341,72408,107825,Approved,Texas School of Continuing Education and Recruitment,TSCER is a for profit high demand education career school. Approved by TWC with branches across Texas. 5 students per class we have our own unique style of continuing education.,https://tscer.org/,Private for-profit,Houston Campus,13017 Jess Pirtle Blvd,Suite 125,Sugar land,TX,77478,FORT BEND,,,,Classroom - SalesForce Certification,Computer and Information Sciences General,No,High School Diploma or Equivalent,https://tscer.org/upcoming-courses/salesforce-certification/,No credential - employment only,SalesForce Certification,24,0,In-person,15114100,15113200,, 7500 ,,,,,,,,,"July 14, 2020 11:36 AM","October 22, 2021 4:21 PM"
1006,1802,31346,72408,107830,Approved,Texas School of Continuing Education and Recruitment,TSCER is a for profit high demand education career school. Approved by TWC with branches across Texas. 5 students per class we have our own unique style of continuing education.,https://tscer.org/,Private for-profit,Houston Campus,13017 Jess Pirtle Blvd,Suite 125,Sugar land,TX,77478,FORT BEND,,,,Classroom - SAP FICO,Computer and Information Sciences General,No,High School Diploma or Equivalent,https://tscer.org/sap-fico-training-classes/,No credential - employment only,SAP FICO,24,0,In-person,15113200,13201100,, 6000 ,,,,,,,,,"July 14, 2020 11:36 AM","November 15, 2021 8:46 AM"
1006,1802,31347,72408,107831,Approved,Texas School of Continuing Education and Recruitment,TSCER is a for profit high demand education career school. Approved by TWC with branches across Texas. 5 students per class we have our own unique style of continuing education.,https://tscer.org/,Private for-profit,Houston Campus,13017 Jess Pirtle Blvd,Suite 125,Sugar land,TX,77478,FORT BEND,,,,Classroom - SAP HANA,Computer and Information Sciences General,No,High School Diploma or Equivalent,https://tscer.org/sap-hana-training/,No credential - employment only,SAP HANA,24,0,In-person,15113200,15114100,, 6000 ,,,,,,,,,"July 14, 2020 11:36 AM","November 15, 2021 8:46 AM"
1006,1802,31344,72408,107828,Approved,Texas School of Continuing Education and Recruitment,TSCER is a for profit high demand education career school. Approved by TWC with branches across Texas. 5 students per class we have our own unique style of continuing education.,https://tscer.org/,Private for-profit,Houston Campus,13017 Jess Pirtle Blvd,Suite 125,Sugar land,TX,77478,FORT BEND,,,,Classroom - Scrum Master,Computer and Information Sciences General,No,High School Diploma or Equivalent,https://tscer.org/upcoming-courses/scrum-master-certification/,No credential - employment only,Scrum Master,24,0,In-person,15114100,15113200,, 7500 ,,,,,,,,,"July 14, 2020 11:36 AM","October 22, 2021 4:21 PM"
1006,1802,31348,72408,107832,Approved,Texas School of Continuing Education and Recruitment,TSCER is a for profit high demand education career school. Approved by TWC with branches across Texas. 5 students per class we have our own unique style of continuing education.,https://tscer.org/,Private for-profit,Houston Campus,13017 Jess Pirtle Blvd,Suite 125,Sugar land,TX,77478,FORT BEND,,,,Classroom - Workday Certification,Computer and Information Sciences General,No,High School Diploma or Equivalent,https://tscer.org/work-day/,No credential - employment only,Workday Certification,24,0,In-person,15113200,13119900,, 6000 ,,,,,,,,,"July 14, 2020 11:36 AM","November 15, 2021 8:46 AM"
1006,1802,11125,72408,106288,Approved,Texas School of Continuing Education and Recruitment,TSCER is a for profit high demand education career school. Approved by TWC with branches across Texas. 5 students per class we have our own unique style of continuing education.,https://tscer.org/,Private for-profit,Houston Campus,13017 Jess Pirtle Blvd,Suite 125,Sugar land,TX,77478,FORT BEND,,,,COMPREHENSIVE MOBILE REPAIR TECHNICIAN,Engineering Technologies and Engineering-Related Fields Other,No,High School Diploma or Equivalent,https://tscer.org/cell_phone_repair_training_school_in_houston/,Community college certificate of completion,IFixit IT Cell Phone Tech,64,1,Distance Education,17302300,51404100,, 6000 ,, 500 ,,,,,,,"September 4, 2019 1:14 PM","October 22, 2021 4:21 PM"
1006,1802,11131,72408,106294,Approved,Texas School of Continuing Education and Recruitment,TSCER is a for profit high demand education career school. Approved by TWC with branches across Texas. 5 students per class we have our own unique style of continuing education.,https://tscer.org/,Private for-profit,Houston Campus,13017 Jess Pirtle Blvd,Suite 125,Sugar land,TX,77478,FORT BEND,,,,DIPLOMA IN DIGITAL MARKETING and SEARCH ENGINE OPTIMIZATION,Web/Multimedia Management and Webmaster,No,High School Diploma or Equivalent,https://tscer.org/seo-training-course-certification/,Community college certificate of completion,Professional Certified Marketing by AMA,64,1,Distance Education,15113400,15113200,, 7500 ,, 500 ,,,,,,,"September 4, 2019 1:14 PM","October 22, 2021 4:21 PM"
1006,1802,11132,72408,106295,Approved,Texas School of Continuing Education and Recruitment,TSCER is a for profit high demand education career school. Approved by TWC with branches across Texas. 5 students per class we have our own unique style of continuing education.,https://tscer.org/,Private for-profit,Houston Campus,13017 Jess Pirtle Blvd,Suite 125,Sugar land,TX,77478,FORT BEND,,,,DIPLOMA IN MEDICAL RECORD and HEALTH INFORMATION TECHNICIAN,Health Information/Medical Records Technology/Technician,No,High School Diploma or Equivalent,https://tscer.org/medical-record-health-information-technician/,Community college certificate of completion,Professional Medical Association,64,1,Distance Education,29207100,,, 7500 ,, 500 ,,,,,,,"September 4, 2019 1:14 PM","October 22, 2021 4:21 PM"
1006,1802,31349,72408,107833,Approved,Texas School of Continuing Education and Recruitment,TSCER is a for profit high demand education career school. Approved by TWC with branches across Texas. 5 students per class we have our own unique style of continuing education.,https://tscer.org/,Private for-profit,Houston Campus,13017 Jess Pirtle Blvd,Suite 125,Sugar land,TX,77478,FORT BEND,,,,Distance - Amazon AWS,Computer and Information Sciences General,No,High School Diploma or Equivalent,https://tscer.org/upcoming-courses/amazon-aws-certification/,No credential - employment only,Amazon AWS,24,0,Distance Education,15114200,15112100,, 7500 ,,,,,,,,,"July 14, 2020 11:36 AM","November 15, 2021 8:46 AM"
1006,1802,31350,72408,107834,Approved,Texas School of Continuing Education and Recruitment,TSCER is a for profit high demand education career school. Approved by TWC with branches across Texas. 5 students per class we have our own unique style of continuing education.,https://tscer.org/,Private for-profit,Houston Campus,13017 Jess Pirtle Blvd,Suite 125,Sugar land,TX,77478,FORT BEND,,,,Distance - Big Data Analyst,Computer and Information Sciences General,No,High School Diploma or Equivalent,https://tscer.org/hadoop-certification-training-big-data-analytics-course/,No credential - employment only,Cloudera Certified Associate,24,0,Distance Education,15114100,15113200,, 7500 ,,,,,,,,,"July 14, 2020 11:36 AM","November 15, 2021 8:46 AM"
1006,1802,31337,72408,107821,Approved,Texas School of Continuing Education and Recruitment,TSCER is a for profit high demand education career school. Approved by TWC with branches across Texas. 5 students per class we have our own unique style of continuing education.,https://tscer.org/,Private for-profit,Houston Campus,13017 Jess Pirtle Blvd,Suite 125,Sugar land,TX,77478,FORT BEND,,,,Distance - Microsoft Dynamics,Computer and Information Sciences General,No,High School Diploma or Equivalent,https://tscer.org/upcoming-courses/microsoft-dynamics-certification/,No credential - employment only,MCSA: Microsoft Dynamics 365 Certification,24,0,Distance Education,15114100,15113200,, 7500 ,,,,,,,,,"July 14, 2020 11:36 AM","October 22, 2021 4:21 PM"
1006,1802,31351,72408,107835,Approved,Texas School of Continuing Education and Recruitment,TSCER is a for profit high demand education career school. Approved by TWC with branches across Texas. 5 students per class we have our own unique style of continuing education.,https://tscer.org/,Private for-profit,Houston Campus,13017 Jess Pirtle Blvd,Suite 125,Sugar land,TX,77478,FORT BEND,,,,Distance - SalesForce Certification,Computer and Information Sciences General,No,High School Diploma or Equivalent,https://tscer.org/upcoming-courses/salesforce-certification/,No credential - employment only,SalesForce Certification,24,0,Distance Education,15114100,15113200,, 7500 ,,,,,,,,,"July 14, 2020 11:36 AM","November 15, 2021 8:46 AM"
1006,1802,31342,72408,107826,Approved,Texas School of Continuing Education and Recruitment,TSCER is a for profit high demand education career school. Approved by TWC with branches across Texas. 5 students per class we have our own unique style of continuing education.,https://tscer.org/,Private for-profit,Houston Campus,13017 Jess Pirtle Blvd,Suite 125,Sugar land,TX,77478,FORT BEND,,,,Distance - SAP FICO,Computer and Information Sciences General,No,High School Diploma or Equivalent,https://tscer.org/sap-fico-training-classes/,No credential - employment only,SAP FICO,24,0,Distance Education,15113200,13201100,, 6000 ,,,,,,,,,"July 14, 2020 11:36 AM","October 22, 2021 4:21 PM"
1006,1802,31343,72408,107827,Approved,Texas School of Continuing Education and Recruitment,TSCER is a for profit high demand education career school. Approved by TWC with branches across Texas. 5 students per class we have our own unique style of continuing education.,https://tscer.org/,Private for-profit,Houston Campus,13017 Jess Pirtle Blvd,Suite 125,Sugar land,TX,77478,FORT BEND,,,,Distance - SAP HANA,Computer and Information Sciences General,No,High School Diploma or Equivalent,https://tscer.org/sap-hana-training/,No credential - employment only,SAP HANA,24,0,Distance Education,15113200,15114100,, 6000 ,,,,,,,,,"July 14, 2020 11:36 AM","October 22, 2021 4:21 PM"
